year,city,region,expend,amount
2012,盛岡市,北海道・東北,被服及び履物,129346 
2012,青森市,北海道・東北,被服及び履物,122262 
2012,仙台市,北海道・東北,被服及び履物,178279 
2012,福島市,北海道・東北,被服及び履物,137678 
2012,さいたま市,関東甲信越,負債,714000 
2012,宇都宮市,関東甲信越,負債,353000 
2012,横浜市,関東甲信越,負債,652000 
2012,甲府市,関東甲信越,負債,344000 
2012,新潟市,関東甲信越,負債,391000 
2012,水戸市,関東甲信越,負債,464000 
2012,千葉市,関東甲信越,負債,612000 
2012,前橋市,関東甲信越,負債,465000 
2012,長野市,関東甲信越,負債,558000 
2012,東京都区部,関東甲信越,負債,659000 
2012,京都市,近畿,負債,478000 
2012,神戸市,近畿,負債,333000 
2012,大阪市,近畿,負債,608000 
2012,大津市,近畿,負債,452000 
2012,奈良市,近畿,負債,581000 
2012,和歌山市,近畿,負債,434000 
2012,宮崎市,九州・沖縄,負債,336000 
2012,熊本市,九州・沖縄,負債,295000 
2012,佐賀市,九州・沖縄,負債,392000 
2012,鹿児島市,九州・沖縄,負債,440000 
2012,大分市,九州・沖縄,負債,466000 
2012,長崎市,九州・沖縄,負債,287000 
2012,那覇市,九州・沖縄,負債,384000 
2012,福岡市,九州・沖縄,負債,469000 
2012,岡山市,中国・四国,負債,645000 
2012,広島市,中国・四国,負債,378000 
2012,高松市,中国・四国,負債,572000 
2012,高知市,中国・四国,負債,418000 
2012,山口市,中国・四国,負債,425000 
2012,松江市,中国・四国,負債,371000 
2012,松山市,中国・四国,負債,457000 
2012,鳥取市,中国・四国,負債,414000 
2012,徳島市,中国・四国,負債,414000 
2012,岐阜市,中部・北陸,負債,440000 
2012,金沢市,中部・北陸,負債,623000 
2012,静岡市,中部・北陸,負債,551000 
2012,津市,中部・北陸,負債,397000 
2012,富山市,中部・北陸,負債,378000 
2012,福井市,中部・北陸,負債,315000 
2012,名古屋市,中部・北陸,負債,440000 
2012,札幌市,北海道・東北,負債,462000 
2012,山形市,北海道・東北,負債,501000 
2012,秋田市,北海道・東北,負債,392000 
2012,盛岡市,北海道・東北,負債,631000 
2012,青森市,北海道・東北,負債,311000 
2012,仙台市,北海道・東北,負債,518000 
2012,福島市,北海道・東北,負債,593000 
2012,さいたま市,関東甲信越,保健医療,146387 
2012,宇都宮市,関東甲信越,保健医療,174806 
2012,横浜市,関東甲信越,保健医療,156968 
2012,甲府市,関東甲信越,保健医療,128388 
2012,新潟市,関東甲信越,保健医療,149143 
2012,水戸市,関東甲信越,保健医療,153365 
2012,千葉市,関東甲信越,保健医療,166829 
2012,前橋市,関東甲信越,保健医療,131440 
2012,長野市,関東甲信越,保健医療,169417 
2012,東京都区部,関東甲信越,保健医療,187852 
2012,京都市,近畿,保健医療,150404 
2012,神戸市,近畿,保健医療,143638 
2012,大阪市,近畿,保健医療,172184 
2012,大津市,近畿,保健医療,133560 
2012,奈良市,近畿,保健医療,175025 
2012,和歌山市,近畿,保健医療,132599 
2012,宮崎市,九州・沖縄,保健医療,141276 
2012,熊本市,九州・沖縄,保健医療,154526 
2012,佐賀市,九州・沖縄,保健医療,184216 
2012,鹿児島市,九州・沖縄,保健医療,143774 
2012,大分市,九州・沖縄,保健医療,149845 
2012,長崎市,九州・沖縄,保健医療,130170 
2012,那覇市,九州・沖縄,保健医療,120359 
2012,福岡市,九州・沖縄,保健医療,147380 
2012,岡山市,中国・四国,保健医療,150418 
2012,広島市,中国・四国,保健医療,151674 
2012,高松市,中国・四国,保健医療,156784 
2012,高知市,中国・四国,保健医療,157906 
2012,山口市,中国・四国,保健医療,150144 
2012,松江市,中国・四国,保健医療,125664 
2012,松山市,中国・四国,保健医療,128354 
2012,鳥取市,中国・四国,保健医療,135249 
2012,徳島市,中国・四国,保健医療,144851 
2012,岐阜市,中部・北陸,保健医療,164446 
2012,金沢市,中部・北陸,保健医療,169154 
2012,静岡市,中部・北陸,保健医療,164386 
2012,津市,中部・北陸,保健医療,155763 
2012,富山市,中部・北陸,保健医療,140730 
2012,福井市,中部・北陸,保健医療,121386 
2012,名古屋市,中部・北陸,保健医療,121183 
2012,札幌市,北海道・東北,保健医療,159978 
2012,山形市,北海道・東北,保健医療,131653 
2012,秋田市,北海道・東北,保健医療,145390 
2012,盛岡市,北海道・東北,保健医療,162041 
2012,青森市,北海道・東北,保健医療,132696 
2012,仙台市,北海道・東北,保健医療,135967 
2012,福島市,北海道・東北,保健医療,123290 
2013,さいたま市,関東甲信越,その他の消費支出,637257 
2013,宇都宮市,関東甲信越,その他の消費支出,720425 
2013,横浜市,関東甲信越,その他の消費支出,595476 
2013,甲府市,関東甲信越,その他の消費支出,636845 
2013,新潟市,関東甲信越,その他の消費支出,549357 
2013,水戸市,関東甲信越,その他の消費支出,654357 
2013,千葉市,関東甲信越,その他の消費支出,641455 
2013,前橋市,関東甲信越,その他の消費支出,640192 
2013,長野市,関東甲信越,その他の消費支出,684325 
2013,東京都区部,関東甲信越,その他の消費支出,676091 
2013,京都市,近畿,その他の消費支出,732088 
2013,神戸市,近畿,その他の消費支出,515390 
2013,大阪市,近畿,その他の消費支出,552065 
2013,大津市,近畿,その他の消費支出,511691 
2013,奈良市,近畿,その他の消費支出,772730 
2013,和歌山市,近畿,その他の消費支出,648117 
2013,宮崎市,九州・沖縄,その他の消費支出,574202 
2013,熊本市,九州・沖縄,その他の消費支出,668040 
2013,佐賀市,九州・沖縄,その他の消費支出,748025 
2013,鹿児島市,九州・沖縄,その他の消費支出,802959 
2013,大分市,九州・沖縄,その他の消費支出,785455 
2013,長崎市,九州・沖縄,その他の消費支出,862441 
2013,那覇市,九州・沖縄,その他の消費支出,521039 
2013,福岡市,九州・沖縄,その他の消費支出,604396 
2013,岡山市,中国・四国,その他の消費支出,698058 
2013,広島市,中国・四国,その他の消費支出,690946 
2013,高松市,中国・四国,その他の消費支出,941752 
2013,高知市,中国・四国,その他の消費支出,767209 
2013,山口市,中国・四国,その他の消費支出,672526 
2013,松江市,中国・四国,その他の消費支出,709034 
2013,松山市,中国・四国,その他の消費支出,650572 
2013,鳥取市,中国・四国,その他の消費支出,708482 
2013,徳島市,中国・四国,その他の消費支出,875635 
2013,岐阜市,中部・北陸,その他の消費支出,576977 
2013,金沢市,中部・北陸,その他の消費支出,759689 
2013,静岡市,中部・北陸,その他の消費支出,721947 
2013,津市,中部・北陸,その他の消費支出,704384 
2013,富山市,中部・北陸,その他の消費支出,894276 
2013,福井市,中部・北陸,その他の消費支出,710503 
2013,名古屋市,中部・北陸,その他の消費支出,710085 
2013,札幌市,北海道・東北,その他の消費支出,599560 
2013,山形市,北海道・東北,その他の消費支出,716596 
2013,秋田市,北海道・東北,その他の消費支出,683276 
2013,盛岡市,北海道・東北,その他の消費支出,622740 
2013,青森市,北海道・東北,その他の消費支出,504482 
2013,仙台市,北海道・東北,その他の消費支出,655598 
2013,福島市,北海道・東北,その他の消費支出,650260 
2013,さいたま市,関東甲信越,家具・家事用品,130825 
2013,宇都宮市,関東甲信越,家具・家事用品,130805 
2013,横浜市,関東甲信越,家具・家事用品,116641 
2013,甲府市,関東甲信越,家具・家事用品,110696 
2013,新潟市,関東甲信越,家具・家事用品,128833 
2013,水戸市,関東甲信越,家具・家事用品,128329 
2013,千葉市,関東甲信越,家具・家事用品,135340 
2013,前橋市,関東甲信越,家具・家事用品,120494 
2013,長野市,関東甲信越,家具・家事用品,139102 
2013,東京都区部,関東甲信越,家具・家事用品,137436 
2013,京都市,近畿,家具・家事用品,137816 
2013,神戸市,近畿,家具・家事用品,107095 
2013,大阪市,近畿,家具・家事用品,107609 
2013,大津市,近畿,家具・家事用品,113255 
2013,奈良市,近畿,家具・家事用品,112442 
2013,和歌山市,近畿,家具・家事用品,140488 
2013,宮崎市,九州・沖縄,家具・家事用品,131093 
2013,熊本市,九州・沖縄,家具・家事用品,111891 
2013,佐賀市,九州・沖縄,家具・家事用品,147081 
2013,鹿児島市,九州・沖縄,家具・家事用品,104700 
2013,大分市,九州・沖縄,家具・家事用品,145678 
2013,長崎市,九州・沖縄,家具・家事用品,113385 
2013,那覇市,九州・沖縄,家具・家事用品,90650 
2013,福岡市,九州・沖縄,家具・家事用品,128114 
2013,岡山市,中国・四国,家具・家事用品,152325 
2013,広島市,中国・四国,家具・家事用品,122620 
2013,高松市,中国・四国,家具・家事用品,149138 
2013,高知市,中国・四国,家具・家事用品,104735 
2013,山口市,中国・四国,家具・家事用品,120057 
2013,松江市,中国・四国,家具・家事用品,121766 
2013,松山市,中国・四国,家具・家事用品,133696 
2013,鳥取市,中国・四国,家具・家事用品,122712 
2013,徳島市,中国・四国,家具・家事用品,137932 
2013,岐阜市,中部・北陸,家具・家事用品,103154 
2013,金沢市,中部・北陸,家具・家事用品,123444 
2013,静岡市,中部・北陸,家具・家事用品,116329 
2013,津市,中部・北陸,家具・家事用品,148754 
2013,富山市,中部・北陸,家具・家事用品,116891 
2013,福井市,中部・北陸,家具・家事用品,117038 
2013,名古屋市,中部・北陸,家具・家事用品,124381 
2013,札幌市,北海道・東北,家具・家事用品,113381 
2013,山形市,北海道・東北,家具・家事用品,135735 
2013,秋田市,北海道・東北,家具・家事用品,110261 
2013,盛岡市,北海道・東北,家具・家事用品,106919 
2013,青森市,北海道・東北,家具・家事用品,109275 
2013,仙台市,北海道・東北,家具・家事用品,120540 
2013,福島市,北海道・東北,家具・家事用品,123436 
2013,さいたま市,関東甲信越,教育,166879 
2013,宇都宮市,関東甲信越,教育,142065 
2013,横浜市,関東甲信越,教育,194774 
2013,甲府市,関東甲信越,教育,124458 
2013,新潟市,関東甲信越,教育,133884 
2013,水戸市,関東甲信越,教育,124743 
2013,千葉市,関東甲信越,教育,106740 
2013,前橋市,関東甲信越,教育,101674 
2013,長野市,関東甲信越,教育,84938 
2013,東京都区部,関東甲信越,教育,208323 
2013,京都市,近畿,教育,162791 
2013,神戸市,近畿,教育,135516 
2013,大阪市,近畿,教育,139126 
2013,大津市,近畿,教育,168851 
2013,奈良市,近畿,教育,224702 
2013,和歌山市,近畿,教育,127200 
2013,宮崎市,九州・沖縄,教育,92831 
2013,熊本市,九州・沖縄,教育,122921 
2013,佐賀市,九州・沖縄,教育,135764 
2013,鹿児島市,九州・沖縄,教育,216483 
2013,大分市,九州・沖縄,教育,94398 
2013,長崎市,九州・沖縄,教育,100321 
2013,那覇市,九州・沖縄,教育,116570 
2013,福岡市,九州・沖縄,教育,140878 
2013,岡山市,中国・四国,教育,119034 
2013,広島市,中国・四国,教育,104264 
2013,高松市,中国・四国,教育,120406 
2013,高知市,中国・四国,教育,113284 
2013,山口市,中国・四国,教育,118207 
2013,松江市,中国・四国,教育,105940 
2013,松山市,中国・四国,教育,161995 
2013,鳥取市,中国・四国,教育,76464 
2013,徳島市,中国・四国,教育,148733 
2013,岐阜市,中部・北陸,教育,149238 
2013,金沢市,中部・北陸,教育,141218 
2013,静岡市,中部・北陸,教育,118194 
2013,津市,中部・北陸,教育,94343 
2013,富山市,中部・北陸,教育,122345 
2013,福井市,中部・北陸,教育,128851 
2013,名古屋市,中部・北陸,教育,166310 
2013,札幌市,北海道・東北,教育,98469 
2013,山形市,北海道・東北,教育,162978 
2013,秋田市,北海道・東北,教育,116260 
2013,盛岡市,北海道・東北,教育,93311 
2013,青森市,北海道・東北,教育,147210 
2013,仙台市,北海道・東北,教育,120685 
2013,福島市,北海道・東北,教育,80840 
2013,さいたま市,関東甲信越,教養娯楽,485467 
2013,宇都宮市,関東甲信越,教養娯楽,374072 
2013,横浜市,関東甲信越,教養娯楽,462170 
2013,甲府市,関東甲信越,教養娯楽,323964 
2013,新潟市,関東甲信越,教養娯楽,297623 
2013,水戸市,関東甲信越,教養娯楽,380292 
2013,千葉市,関東甲信越,教養娯楽,381254 
2013,前橋市,関東甲信越,教養娯楽,365189 
2013,長野市,関東甲信越,教養娯楽,362275 
2013,東京都区部,関東甲信越,教養娯楽,484098 
2013,京都市,近畿,教養娯楽,431665 
2013,神戸市,近畿,教養娯楽,377668 
2013,大阪市,近畿,教養娯楽,345690 
2013,大津市,近畿,教養娯楽,384333 
2013,奈良市,近畿,教養娯楽,385444 
2013,和歌山市,近畿,教養娯楽,311613 
2013,宮崎市,九州・沖縄,教養娯楽,282551 
2013,熊本市,九州・沖縄,教養娯楽,300124 
2013,佐賀市,九州・沖縄,教養娯楽,319677 
2013,鹿児島市,九州・沖縄,教養娯楽,338676 
2013,大分市,九州・沖縄,教養娯楽,385008 
2013,長崎市,九州・沖縄,教養娯楽,286111 
2013,那覇市,九州・沖縄,教養娯楽,255869 
2013,福岡市,九州・沖縄,教養娯楽,365158 
2013,岡山市,中国・四国,教養娯楽,347141 
2013,広島市,中国・四国,教養娯楽,381194 
2013,高松市,中国・四国,教養娯楽,365276 
2013,高知市,中国・四国,教養娯楽,277507 
2013,山口市,中国・四国,教養娯楽,338010 
2013,松江市,中国・四国,教養娯楽,338680 
2013,松山市,中国・四国,教養娯楽,319401 
2013,鳥取市,中国・四国,教養娯楽,296817 
2013,徳島市,中国・四国,教養娯楽,371023 
2013,岐阜市,中部・北陸,教養娯楽,345896 
2013,金沢市,中部・北陸,教養娯楽,402948 
2013,静岡市,中部・北陸,教養娯楽,420784 
2013,津市,中部・北陸,教養娯楽,403835 
2013,富山市,中部・北陸,教養娯楽,341163 
2013,福井市,中部・北陸,教養娯楽,304731 
2013,名古屋市,中部・北陸,教養娯楽,396982 
2013,札幌市,北海道・東北,教養娯楽,343865 
2013,山形市,北海道・東北,教養娯楽,373046 
2013,秋田市,北海道・東北,教養娯楽,314676 
2013,盛岡市,北海道・東北,教養娯楽,322994 
2013,青森市,北海道・東北,教養娯楽,248584 
2013,仙台市,北海道・東北,教養娯楽,369813 
2013,福島市,北海道・東北,教養娯楽,295227 
2013,さいたま市,関東甲信越,交通,107398 
2013,宇都宮市,関東甲信越,交通,48852 
2013,横浜市,関東甲信越,交通,104201 
2013,甲府市,関東甲信越,交通,29516 
2013,新潟市,関東甲信越,交通,37139 
2013,水戸市,関東甲信越,交通,63431 
2013,千葉市,関東甲信越,交通,89899 
2013,前橋市,関東甲信越,交通,52519 
2013,長野市,関東甲信越,交通,60845 
2013,東京都区部,関東甲信越,交通,118552 
2013,京都市,近畿,交通,95907 
2013,神戸市,近畿,交通,98136 
2013,大阪市,近畿,交通,66352 
2013,大津市,近畿,交通,81001 
2013,奈良市,近畿,交通,90952 
2013,和歌山市,近畿,交通,38525 
2013,宮崎市,九州・沖縄,交通,49836 
2013,熊本市,九州・沖縄,交通,33235 
2013,佐賀市,九州・沖縄,交通,49079 
2013,鹿児島市,九州・沖縄,交通,67145 
2013,大分市,九州・沖縄,交通,46650 
2013,長崎市,九州・沖縄,交通,76976 
2013,那覇市,九州・沖縄,交通,43784 
2013,福岡市,九州・沖縄,交通,72841 
2013,岡山市,中国・四国,交通,68647 
2013,広島市,中国・四国,交通,68520 
2013,高松市,中国・四国,交通,58699 
2013,高知市,中国・四国,交通,38332 
2013,山口市,中国・四国,交通,54819 
2013,松江市,中国・四国,交通,34531 
2013,松山市,中国・四国,交通,46889 
2013,鳥取市,中国・四国,交通,35182 
2013,徳島市,中国・四国,交通,39104 
2013,岐阜市,中部・北陸,交通,44782 
2013,金沢市,中部・北陸,交通,54695 
2013,静岡市,中部・北陸,交通,66837 
2013,津市,中部・北陸,交通,57513 
2013,富山市,中部・北陸,交通,36038 
2013,福井市,中部・北陸,交通,33650 
2013,名古屋市,中部・北陸,交通,76188 
2013,札幌市,北海道・東北,交通,74408 
2013,山形市,北海道・東北,交通,42256 
2013,秋田市,北海道・東北,交通,50695 
2013,盛岡市,北海道・東北,交通,58195 
2013,青森市,北海道・東北,交通,41835 
2013,仙台市,北海道・東北,交通,73834 
2013,福島市,北海道・東北,交通,67526 
2013,さいたま市,関東甲信越,光熱・水道,288505 
2013,宇都宮市,関東甲信越,光熱・水道,287795 
2013,横浜市,関東甲信越,光熱・水道,267265 
2013,甲府市,関東甲信越,光熱・水道,288268 
2013,新潟市,関東甲信越,光熱・水道,325878 
2013,水戸市,関東甲信越,光熱・水道,280327 
2013,千葉市,関東甲信越,光熱・水道,258031 
2013,前橋市,関東甲信越,光熱・水道,254200 
2013,長野市,関東甲信越,光熱・水道,290751 
2013,東京都区部,関東甲信越,光熱・水道,283982 
2013,京都市,近畿,光熱・水道,296375 
2013,神戸市,近畿,光熱・水道,218425 
2013,大阪市,近畿,光熱・水道,256578 
2013,大津市,近畿,光熱・水道,256334 
2013,奈良市,近畿,光熱・水道,285308 
2013,和歌山市,近畿,光熱・水道,252822 
2013,宮崎市,九州・沖縄,光熱・水道,210877 
2013,熊本市,九州・沖縄,光熱・水道,245120 
2013,佐賀市,九州・沖縄,光熱・水道,276356 
2013,鹿児島市,九州・沖縄,光熱・水道,256475 
2013,大分市,九州・沖縄,光熱・水道,257813 
2013,長崎市,九州・沖縄,光熱・水道,263811 
2013,那覇市,九州・沖縄,光熱・水道,245984 
2013,福岡市,九州・沖縄,光熱・水道,255926 
2013,岡山市,中国・四国,光熱・水道,266082 
2013,広島市,中国・四国,光熱・水道,261578 
2013,高松市,中国・四国,光熱・水道,257646 
2013,高知市,中国・四国,光熱・水道,258403 
2013,山口市,中国・四国,光熱・水道,270774 
2013,松江市,中国・四国,光熱・水道,291819 
2013,松山市,中国・四国,光熱・水道,247949 
2013,鳥取市,中国・四国,光熱・水道,282571 
2013,徳島市,中国・四国,光熱・水道,276207 
2013,岐阜市,中部・北陸,光熱・水道,283663 
2013,金沢市,中部・北陸,光熱・水道,285460 
2013,静岡市,中部・北陸,光熱・水道,296312 
2013,津市,中部・北陸,光熱・水道,285900 
2013,富山市,中部・北陸,光熱・水道,333394 
2013,福井市,中部・北陸,光熱・水道,304684 
2013,名古屋市,中部・北陸,光熱・水道,283294 
2013,札幌市,北海道・東北,光熱・水道,314552 
2013,山形市,北海道・東北,光熱・水道,357196 
2013,秋田市,北海道・東北,光熱・水道,329312 
2013,盛岡市,北海道・東北,光熱・水道,339145 
2013,青森市,北海道・東北,光熱・水道,351815 
2013,仙台市,北海道・東北,光熱・水道,288785 
2013,福島市,北海道・東北,光熱・水道,311860 
2013,さいたま市,関東甲信越,住居,209405 
2013,宇都宮市,関東甲信越,住居,282615 
2013,横浜市,関東甲信越,住居,256365 
2013,甲府市,関東甲信越,住居,161625 
2013,新潟市,関東甲信越,住居,193224 
2013,水戸市,関東甲信越,住居,221339 
2013,千葉市,関東甲信越,住居,197491 
2013,前橋市,関東甲信越,住居,219795 
2013,長野市,関東甲信越,住居,215961 
2013,東京都区部,関東甲信越,住居,358623 
2013,京都市,近畿,住居,164785 
2013,神戸市,近畿,住居,135527 
2013,大阪市,近畿,住居,292066 
2013,大津市,近畿,住居,160296 
2013,奈良市,近畿,住居,175743 
2013,和歌山市,近畿,住居,184666 
2013,宮崎市,九州・沖縄,住居,333245 
2013,熊本市,九州・沖縄,住居,256324 
2013,佐賀市,九州・沖縄,住居,233497 
2013,鹿児島市,九州・沖縄,住居,187376 
2013,大分市,九州・沖縄,住居,272963 
2013,長崎市,九州・沖縄,住居,173494 
2013,那覇市,九州・沖縄,住居,282688 
2013,福岡市,九州・沖縄,住居,341266 
2013,岡山市,中国・四国,住居,262047 
2013,広島市,中国・四国,住居,281639 
2013,高松市,中国・四国,住居,235020 
2013,高知市,中国・四国,住居,260930 
2013,山口市,中国・四国,住居,143875 
2013,松江市,中国・四国,住居,271272 
2013,松山市,中国・四国,住居,231428 
2013,鳥取市,中国・四国,住居,128002 
2013,徳島市,中国・四国,住居,195051 
2013,岐阜市,中部・北陸,住居,139190 
2013,金沢市,中部・北陸,住居,263794 
2013,静岡市,中部・北陸,住居,216728 
2013,津市,中部・北陸,住居,118565 
2013,富山市,中部・北陸,住居,142352 
2013,福井市,中部・北陸,住居,148732 
2013,名古屋市,中部・北陸,住居,178949 
2013,札幌市,北海道・東北,住居,313931 
2013,山形市,北海道・東北,住居,215781 
2013,秋田市,北海道・東北,住居,160843 
2013,盛岡市,北海道・東北,住居,167895 
2013,青森市,北海道・東北,住居,166369 
2013,仙台市,北海道・東北,住居,170072 
2013,福島市,北海道・東北,住居,178703 
2013,さいたま市,関東甲信越,食料,966689 
2013,宇都宮市,関東甲信越,食料,907846 
2013,横浜市,関東甲信越,食料,998500 
2013,甲府市,関東甲信越,食料,895817 
2013,新潟市,関東甲信越,食料,913143 
2013,水戸市,関東甲信越,食料,869195 
2013,千葉市,関東甲信越,食料,946533 
2013,前橋市,関東甲信越,食料,855697 
2013,長野市,関東甲信越,食料,883014 
2013,東京都区部,関東甲信越,食料,1055450 
2013,京都市,近畿,食料,1030444 
2013,神戸市,近畿,食料,897358 
2013,大阪市,近畿,食料,917699 
2013,大津市,近畿,食料,872073 
2013,奈良市,近畿,食料,927190 
2013,和歌山市,近畿,食料,846596 
2013,宮崎市,九州・沖縄,食料,787322 
2013,熊本市,九州・沖縄,食料,803448 
2013,佐賀市,九州・沖縄,食料,906231 
2013,鹿児島市,九州・沖縄,食料,850180 
2013,大分市,九州・沖縄,食料,856704 
2013,長崎市,九州・沖縄,食料,844029 
2013,那覇市,九州・沖縄,食料,747992 
2013,福岡市,九州・沖縄,食料,860101 
2013,岡山市,中国・四国,食料,820969 
2013,広島市,中国・四国,食料,899957 
2013,高松市,中国・四国,食料,867157 
2013,高知市,中国・四国,食料,857310 
2013,山口市,中国・四国,食料,830530 
2013,松江市,中国・四国,食料,858481 
2013,松山市,中国・四国,食料,825158 
2013,鳥取市,中国・四国,食料,854373 
2013,徳島市,中国・四国,食料,879252 
2013,岐阜市,中部・北陸,食料,828971 
2013,金沢市,中部・北陸,食料,943651 
2013,静岡市,中部・北陸,食料,957839 
2013,津市,中部・北陸,食料,871740 
2013,富山市,中部・北陸,食料,938908 
2013,福井市,中部・北陸,食料,852421 
2013,名古屋市,中部・北陸,食料,962435 
2013,札幌市,北海道・東北,食料,833142 
2013,山形市,北海道・東北,食料,935002 
2013,秋田市,北海道・東北,食料,847368 
2013,盛岡市,北海道・東北,食料,850737 
2013,青森市,北海道・東北,食料,806779 
2013,仙台市,北海道・東北,食料,928604 
2013,福島市,北海道・東北,食料,844919 
2013,さいたま市,関東甲信越,貯蓄,2144000 
2013,宇都宮市,関東甲信越,貯蓄,1521000 
2013,横浜市,関東甲信越,貯蓄,2319000 
2013,甲府市,関東甲信越,貯蓄,1404000 
2013,新潟市,関東甲信越,貯蓄,1612000 
2013,水戸市,関東甲信越,貯蓄,1760000 
2013,千葉市,関東甲信越,貯蓄,1839000 
2013,前橋市,関東甲信越,貯蓄,1629000 
2013,長野市,関東甲信越,貯蓄,1613000 
2013,東京都区部,関東甲信越,貯蓄,2134000 
2013,京都市,近畿,貯蓄,2071000 
2013,神戸市,近畿,貯蓄,2353000 
2013,大阪市,近畿,貯蓄,1681000 
2013,大津市,近畿,貯蓄,2093000 
2013,奈良市,近畿,貯蓄,2078000 
2013,和歌山市,近畿,貯蓄,1726000 
2013,宮崎市,九州・沖縄,貯蓄,1244000 
2013,熊本市,九州・沖縄,貯蓄,1343000 
2013,佐賀市,九州・沖縄,貯蓄,1557000 
2013,鹿児島市,九州・沖縄,貯蓄,1218000 
2013,大分市,九州・沖縄,貯蓄,1518000 
2013,長崎市,九州・沖縄,貯蓄,1115000 
2013,那覇市,九州・沖縄,貯蓄,630000 
2013,福岡市,九州・沖縄,貯蓄,1401000 
2013,岡山市,中国・四国,貯蓄,1322000 
2013,広島市,中国・四国,貯蓄,2103000 
2013,高松市,中国・四国,貯蓄,2025000 
2013,高知市,中国・四国,貯蓄,1293000 
2013,山口市,中国・四国,貯蓄,1383000 
2013,松江市,中国・四国,貯蓄,1519000 
2013,松山市,中国・四国,貯蓄,1501000 
2013,鳥取市,中国・四国,貯蓄,1477000 
2013,徳島市,中国・四国,貯蓄,1676000 
2013,岐阜市,中部・北陸,貯蓄,1647000 
2013,金沢市,中部・北陸,貯蓄,1691000 
2013,静岡市,中部・北陸,貯蓄,2205000 
2013,津市,中部・北陸,貯蓄,2031000 
2013,富山市,中部・北陸,貯蓄,1632000 
2013,福井市,中部・北陸,貯蓄,1581000 
2013,名古屋市,中部・北陸,貯蓄,1902000 
2013,札幌市,北海道・東北,貯蓄,1190000 
2013,山形市,北海道・東北,貯蓄,1349000 
2013,秋田市,北海道・東北,貯蓄,1355000 
2013,盛岡市,北海道・東北,貯蓄,1313000 
2013,青森市,北海道・東北,貯蓄,1002000 
2013,仙台市,北海道・東北,貯蓄,1662000 
2013,福島市,北海道・東北,貯蓄,1196000 
2013,さいたま市,関東甲信越,通信,148347 
2013,宇都宮市,関東甲信越,通信,153747 
2013,横浜市,関東甲信越,通信,142783 
2013,甲府市,関東甲信越,通信,160011 
2013,新潟市,関東甲信越,通信,143091 
2013,水戸市,関東甲信越,通信,154313 
2013,千葉市,関東甲信越,通信,123838 
2013,前橋市,関東甲信越,通信,125526 
2013,長野市,関東甲信越,通信,140923 
2013,東京都区部,関東甲信越,通信,139893 
2013,京都市,近畿,通信,137762 
2013,神戸市,近畿,通信,107332 
2013,大阪市,近畿,通信,148978 
2013,大津市,近畿,通信,127254 
2013,奈良市,近畿,通信,145320 
2013,和歌山市,近畿,通信,119269 
2013,宮崎市,九州・沖縄,通信,139031 
2013,熊本市,九州・沖縄,通信,150453 
2013,佐賀市,九州・沖縄,通信,156010 
2013,鹿児島市,九州・沖縄,通信,185890 
2013,大分市,九州・沖縄,通信,165869 
2013,長崎市,九州・沖縄,通信,134517 
2013,那覇市,九州・沖縄,通信,152457 
2013,福岡市,九州・沖縄,通信,144520 
2013,岡山市,中国・四国,通信,153909 
2013,広島市,中国・四国,通信,139454 
2013,高松市,中国・四国,通信,155506 
2013,高知市,中国・四国,通信,181077 
2013,山口市,中国・四国,通信,157184 
2013,松江市,中国・四国,通信,150397 
2013,松山市,中国・四国,通信,163997 
2013,鳥取市,中国・四国,通信,136357 
2013,徳島市,中国・四国,通信,159679 
2013,岐阜市,中部・北陸,通信,144387 
2013,金沢市,中部・北陸,通信,170587 
2013,静岡市,中部・北陸,通信,151373 
2013,津市,中部・北陸,通信,144544 
2013,富山市,中部・北陸,通信,172998 
2013,福井市,中部・北陸,通信,157189 
2013,名古屋市,中部・北陸,通信,130020 
2013,札幌市,北海道・東北,通信,155633 
2013,山形市,北海道・東北,通信,165129 
2013,秋田市,北海道・東北,通信,142906 
2013,盛岡市,北海道・東北,通信,146233 
2013,青森市,北海道・東北,通信,149170 
2013,仙台市,北海道・東北,通信,149264 
2013,福島市,北海道・東北,通信,156886 
2013,さいたま市,関東甲信越,被服及び履物,179374 
2013,宇都宮市,関東甲信越,被服及び履物,162197 
2013,横浜市,関東甲信越,被服及び履物,161057 
2013,甲府市,関東甲信越,被服及び履物,161864 
2013,新潟市,関東甲信越,被服及び履物,121774 
2013,水戸市,関東甲信越,被服及び履物,166181 
2013,千葉市,関東甲信越,被服及び履物,148403 
2013,前橋市,関東甲信越,被服及び履物,147974 
2013,長野市,関東甲信越,被服及び履物,138875 
2013,東京都区部,関東甲信越,被服及び履物,196048 
2013,京都市,近畿,被服及び履物,151648 
2013,神戸市,近畿,被服及び履物,139345 
2013,大阪市,近畿,被服及び履物,161746 
2013,大津市,近畿,被服及び履物,141470 
2013,奈良市,近畿,被服及び履物,169495 
2013,和歌山市,近畿,被服及び履物,139138 
2013,宮崎市,九州・沖縄,被服及び履物,118413 
2013,熊本市,九州・沖縄,被服及び履物,150483 
2013,佐賀市,九州・沖縄,被服及び履物,136912 
2013,鹿児島市,九州・沖縄,被服及び履物,159334 
2013,大分市,九州・沖縄,被服及び履物,173161 
2013,長崎市,九州・沖縄,被服及び履物,143669 
2013,那覇市,九州・沖縄,被服及び履物,93580 
2013,福岡市,九州・沖縄,被服及び履物,161258 
