category	salary	ave_age	ave_year	working_time_stabdard	working_hour_extra	salary_standard	bonus	employees	age_label	age	annual_income	year	salary_index
O 教育，学習支援業	202.8	23.1	1.9	172	5	196.6	363.3	4866	２０〜２４歳	25	279.69	2010	1
O 教育，学習支援業	248.7	27.6	3.8	169	8	235.4	645.3	6760	２５〜２９歳	30	362.97	2010	1.2977582323286496
O 教育，学習支援業	308.9	32.5	5.8	167	8	293.7	904.5	6443	３０〜３４歳	35	461.13	2010	1.6487182237477207
O 教育，学習支援業	373.3	37.5	8.9	166	7	356.3	1248.5	7138	３５〜３９歳	40	572.81	2010	2.048017447888734
O 教育，学習支援業	427.3	42.5	12.1	166	6	413.4	1587.2	6293	４０〜４４歳	45	671.48	2010	2.400800886695985
O 教育，学習支援業	472.3	47.5	15.9	165	5	459.4	1836.5	6499	４５〜４９歳	50	750.41	2010	2.6830061854195715
O 教育，学習支援業	512.4	52.4	19.6	165	4	500.7	2037.1	6170	５０〜５４歳	55	818.59	2010	2.9267760735099575
O 教育，学習支援業	539.2	57.4	23.1	164	4	529.3	2194.1	5392	５５〜５９歳	60	866.45	2010	3.0978940970360043
O 教育，学習支援業	512.9	62.1	20.9	163	2	508.5	2115.7	4356	６０〜６４歳	65	827.05	2010	2.9570238478315276
O 教育，学習支援業	205.3	23.1	1.8	170	5	197.4	380.7	4633	２０〜２４歳	25	284.43	2011	1
O 教育，学習支援業	255	27.5	3.7	168	7	241.4	663	6711	２５〜２９歳	30	372.3	2011	1.3089336567872587
O 教育，学習支援業	309	32.5	5.7	167	8	293.2	856.3	6755	３０〜３４歳	35	456.43	2011	1.6047182083465177
O 教育，学習支援業	370.8	37.5	8.4	166	6	355.2	1170.6	7701	３５〜３９歳	40	562.02	2011	1.9759519038076152
O 教育，学習支援業	420.5	42.5	12.3	165	6	405.4	1538.7	6621	４０〜４４歳	45	658.47	2011	2.315051154941462
O 教育，学習支援業	467.7	47.6	15.7	165	5	454.5	1790.3	6821	４５〜４９歳	50	740.27	2011	2.6026438842597472
O 教育，学習支援業	512.8	52.5	19.1	165	4	502.9	2080.6	6541	５０〜５４歳	55	823.42	2011	2.8949829483528458
O 教育，学習支援業	534.5	57.5	22.8	165	4	524.8	2196.9	5491	５５〜５９歳	60	861.09	2011	3.027423267587807
O 教育，学習支援業	513.2	62.4	20.9	164	2	509.4	2130.6	5044	６０〜６４歳	65	828.9	2011	2.914249551735049
O 教育，学習支援業	207.8	23.1	1.7	170	5	200.3	352.9	4978	２０〜２４歳	25	284.65	2012	1
O 教育，学習支援業	250.2	27.5	3.8	166	7	236.8	614.8	7017	２５〜２９歳	30	361.72	2012	1.2707535569998245
O 教育，学習支援業	315	32.5	5.6	164	8	299.3	862.5	7706	３０〜３４歳	35	464.25	2012	1.6309502898296155
O 教育，学習支援業	369.1	37.6	8.5	163	7	354.1	1150.2	8079	３５〜３９歳	40	557.94	2012	1.9600913402424034
O 教育，学習支援業	413.1	42.5	11.9	162	5	400	1453.5	7774	４０〜４４歳	45	641.07	2012	2.252134199894608
O 教育，学習支援業	457.2	47.5	15	162	5	445.7	1703.6	7210	４５〜４９歳	50	719	2012	2.5259090110662217
O 教育，学習支援業	502.6	52.4	18.7	162	4	493.5	1991.1	7346	５０〜５４歳	55	802.23	2012	2.818303179343053
O 教育，学習支援業	525.4	57.4	22.2	161	4	516.6	2149.2	6194	５５〜５９歳	60	845.4	2012	2.969963112594414
O 教育，学習支援業	510.5	62.5	21.2	160	2	507.5	2132.9	5055	６０〜６４歳	65	825.89	2012	2.9014227999297386
O 教育，学習支援業	205.9	23.1	1.7	165	4	199	355.9	4352	２０〜２４歳	25	282.67	2013	1
O 教育，学習支援業	250.4	27.5	3.8	161	8	236.8	622.5	7213	２５〜２９歳	30	362.73	2013	1.2832277921250927
O 教育，学習支援業	305.6	32.5	5.8	159	8	290.1	833	7074	３０〜３４歳	35	450.02	2013	1.5920331128170657
O 教育，学習支援業	361.9	37.6	8	158	7	346.2	1097.2	7912	３５〜３９歳	40	544	2013	1.9245056072451974
O 教育，学習支援業	412.9	42.5	11.5	158	6	397.9	1426.7	8366	４０〜４４歳	45	638.15	2013	2.257579509675593
O 教育，学習支援業	459.5	47.5	15.1	157	5	445.4	1645	7471	４５〜４９歳	50	715.9	2013	2.532635228358156
O 教育，学習支援業	502.1	52.5	18.5	157	5	489.3	1884.2	7713	５０〜５４歳	55	790.94	2013	2.7981037959458024
O 教育，学習支援業	523.8	57.4	22.5	156	4	514.1	2037.2	6460	５５〜５９歳	60	832.28	2013	2.9443520713199134
O 教育，学習支援業	507.4	62.4	20.6	154	3	501.6	2032.3	4599	６０〜６４歳	65	812.11	2013	2.8729967806983407
P 医療，福祉	210.9	22.9	2	166	6	193.2	406	33103	２０〜２４歳	25	293.68	2004	1
P 医療，福祉	247.6	27.4	4.2	164	8	222.1	635.1	41751	２５〜２９歳	30	360.63	2004	1.2279692181966766
P 医療，福祉	288.5	32.3	6.3	164	8	260.5	745.7	31290	３０〜３４歳	35	420.77	2004	1.4327499318986652
P 医療，福祉	331	37.5	8.1	163	8	300	867.6	24305	３５〜３９歳	40	483.96	2004	1.6479160991555433
P 医療，福祉	332.1	42.6	9.6	163	7	305.8	906	25353	４０〜４４歳	45	489.12	2004	1.6654862435303732
P 医療，福祉	344.8	47.4	11.6	164	6	319.9	978.3	26245	４５〜４９歳	50	511.59	2004	1.7419980931626258
P 医療，福祉	336.6	52.5	13.2	163	6	313.9	1022.4	23534	５０〜５４歳	55	506.16	2004	1.7235085807681831
P 医療，福祉	339.6	57	14.8	163	5	321.6	1054.8	17843	５５〜５９歳	60	513	2004	1.7467992372650503
P 医療，福祉	327.8	62.1	14.2	163	3	315.4	806	6040	６０〜６４歳	65	473.96	2004	1.6138654317624623
P 医療，福祉	214.4	23	1.9	166	7	195.8	372.1	30221	２０〜２４歳	25	294.49	2005	1
P 医療，福祉	251.9	27.4	4.1	164	8	226.3	612.5	38266	２５〜２９歳	30	363.53	2005	1.2344391999728344
P 医療，福祉	283.2	32.3	6	164	8	258.2	692.2	30386	３０〜３４歳	35	409.06	2005	1.3890454684369589
P 医療，福祉	330.4	37.5	7.8	164	8	301.8	825	23767	３５〜３９歳	40	478.98	2005	1.6264728853271757
P 医療，福祉	342	42.5	9.6	164	7	317.3	912.3	23676	４０〜４４歳	45	501.63	2005	1.7033855139393528
P 医療，福祉	347.9	47.4	11.6	164	6	322.8	985.7	24323	４５〜４９歳	50	516.05	2005	1.7523515229719173
P 医療，福祉	351.7	52.4	13.3	164	5	330.4	1008.8	20381	５０〜５４歳	55	522.92	2005	1.7756799891337565
P 医療，福祉	334.5	57.2	14.6	163	4	318.8	1026.5	16910	５５〜５９歳	60	504.05	2005	1.711603110462155
P 医療，福祉	307.6	62.2	11.6	162	3	298.7	722.8	5509	６０〜６４歳	65	441.4	2005	1.498862440150769
P 医療，福祉	212.6	22.9	1.9	167	6	195.7	369.5	30127	２０〜２４歳	25	292.07	2006	1
P 医療，福祉	248.2	27.5	4.2	166	8	224.9	603.4	38385	２５〜２９歳	30	358.18	2006	1.2263498476392647
P 医療，福祉	278.2	32.4	6.2	164	8	253.6	698.9	31448	３０〜３４歳	35	403.73	2006	1.3823056116684358
P 医療，福祉	315.1	37.5	7.9	164	7	290.1	804.5	25000	３５〜３９歳	40	458.57	2006	1.5700688191187044
P 医療，福祉	341.8	42.5	9.1	165	6	317.3	886.5	23714	４０〜４４歳	45	498.81	2006	1.7078440099976033
P 医療，福祉	336.2	47.5	11.3	165	6	314.5	927.7	24701	４５〜４９歳	50	496.21	2006	1.6989420344437978
P 医療，福祉	333.9	52.4	13.2	164	5	314.7	979	22149	５０〜５４歳	55	498.58	2006	1.7070565275447667
P 医療，福祉	335.3	57.4	14.8	164	4	319	971.3	19377	５５〜５９歳	60	499.49	2006	1.7101722189885986
P 医療，福祉	307.9	62.4	11.8	163	3	295.9	719.1	5312	６０〜６４歳	65	441.39	2006	1.5112473037285583
P 医療，福祉	212.6	23	1.9	167	6	196.4	366.4	29224	２０〜２４歳	25	291.76	2007	1
P 医療，福祉	250.4	27.5	4	165	8	228.1	584.7	37221	２５〜２９歳	30	358.95	2007	1.2302920208390458
P 医療，福祉	276.6	32.4	6	164	8	254	665.7	31940	３０〜３４歳	35	398.49	2007	1.3658143679736772
P 医療，福祉	303	37.5	7.7	164	8	278.4	755.3	23445	３５〜３９歳	40	439.13	2007	1.5051069372086647
P 医療，福祉	338.9	42.5	9.3	164	7	315	843.8	21482	４０〜４４歳	45	491.06	2007	1.6830956950918563
P 医療，福祉	328.2	47.5	10.6	164	6	306.4	858.6	23618	４５〜４９歳	50	479.7	2007	1.6441595832190843
P 医療，福祉	329.6	52.5	12.5	164	5	311.8	889.4	21898	５０〜５４歳	55	484.46	2007	1.6604743624897176
P 医療，福祉	336.5	57.4	14.3	165	5	321.1	940.5	18494	５５〜５９歳	60	497.85	2007	1.7063682478749658
P 医療，福祉	301.7	62.1	12.6	165	3	292.1	751.1	5947	６０〜６４歳	65	437.15	2007	1.498320537428023
P 医療，福祉	217	23	1.9	166	6	199.9	381.2	35774	２０〜２４歳	25	298.52	2008	1
P 医療，福祉	254.8	27.4	4	164	8	230.1	617.8	42227	２５〜２９歳	30	367.54	2008	1.2312072892938497
P 医療，福祉	279.8	32.4	6.1	163	7	255.6	697.1	36660	３０〜３４歳	35	405.47	2008	1.358267452766984
P 医療，福祉	316.7	37.4	7.9	163	7	291.4	831.7	29798	３５〜３９歳	40	463.21	2008	1.5516883290901782
P 医療，福祉	335.4	42.4	9.2	163	7	310.2	876.3	26537	４０〜４４歳	45	490.11	2008	1.6417995444191344
P 医療，福祉	340.1	47.5	10.8	163	6	316.6	947.3	27705	４５〜４９歳	50	502.85	2008	1.6844767519764172
P 医療，福祉	345.7	52.4	12.9	163	5	326.1	991.4	24880	５０〜５４歳	55	513.98	2008	1.721760686051186
P 医療，福祉	327.6	57.4	14	162	4	312	965.8	21547	５５〜５９歳	60	489.7	2008	1.6404261021037116
P 医療，福祉	288.3	61.8	11.1	162	3	277.2	669.4	8311	６０〜６４歳	65	412.9	2008	1.3831569074098888
P 医療，福祉	215.8	23.1	1.9	166	6	199.2	376.7	32443	２０〜２４歳	25	296.63	2009	1
P 医療，福祉	252.9	27.4	3.9	165	8	229	588.9	43108	２５〜２９歳	30	362.37	2009	1.2216228972120151
P 医療，福祉	278.8	32.5	5.9	164	7	254.7	646.6	39268	３０〜３４歳	35	399.22	2009	1.3458517344840375
P 医療，福祉	306.1	37.4	7.6	164	7	281.5	723.7	33196	３５〜３９歳	40	439.69	2009	1.482284327276405
P 医療，福祉	327.1	42.5	8.9	164	7	301.6	801	29250	４０〜４４歳	45	472.62	2009	1.5932980480733574
P 医療，福祉	337.4	47.5	10.6	164	6	314.2	873.3	29093	４５〜４９歳	50	492.21	2009	1.6593399184168829
P 医療，福祉	340.6	52.4	12.4	164	5	318.8	896.1	25338	５０〜５４歳	55	498.33	2009	1.6799716818932677
P 医療，福祉	322.2	57.5	13.6	164	4	305.8	878.1	21932	５５〜５９歳	60	474.45	2009	1.5994673498971783
P 医療，福祉	318.4	61.9	11.4	163	3	306.4	635.1	10986	６０〜６４歳	65	445.59	2009	1.5021744260526582
P 医療，福祉	215.8	23	1.9	166	6	199.3	373.6	29369	２０〜２４歳	25	296.32	2010	1
P 医療，福祉	255.5	27.5	4.1	164	8	230.9	596.6	40118	２５〜２９歳	30	366.26	2010	1.2360286177105833
P 医療，福祉	277.2	32.5	5.9	164	8	251.7	645.6	36442	３０〜３４歳	35	397.2	2010	1.3404427645788337
P 医療，福祉	307.7	37.4	7.7	164	7	283.9	722.2	32792	３５〜３９歳	40	441.46	2010	1.4898083153347732
P 医療，福祉	320.9	42.4	9.1	163	6	296.3	793.2	28081	４０〜４４歳	45	464.4	2010	1.5672246220302375
P 医療，福祉	336.7	47.5	10.7	164	6	311.9	847.4	28156	４５〜４９歳	50	488.78	2010	1.6495005399568035
P 医療，福祉	333.6	52.4	12.5	164	5	314.3	875.3	26730	５０〜５４歳	55	487.85	2010	1.6463620410367172
P 医療，福祉	328.7	57.4	13.9	164	4	312	866.3	21805	５５〜５９歳	60	481.07	2010	1.6234813714902807
P 医療，福祉	299.7	61.9	12.3	164	3	287.1	671.8	11575	６０〜６４歳	65	426.82	2010	1.4404022678185746
P 医療，福祉	220.9	23.1	2	167	5	203.1	376.2	32384	２０〜２４歳	25	302.7	2011	1
P 医療，福祉	255.8	27.5	4.2	166	7	230.2	613.7	42664	２５〜２９歳	30	368.33	2011	1.2168153287082921
P 医療，福祉	282.6	32.5	6.1	165	7	256	702.4	39579	３０〜３４歳	35	409.36	2011	1.352362074661381
P 医療，福祉	308.8	37.4	7.9	164	6	284	747.1	35571	３５〜３９歳	40	445.27	2011	1.4709943838784274
P 医療，福祉	331.6	42.4	9.3	164	6	304.7	831.6	30790	４０〜４４歳	45	481.08	2011	1.5892963330029732
P 医療，福祉	333.8	47.5	10.5	165	6	308.2	820.2	29801	４５〜４９歳	50	482.58	2011	1.5942517343904856
P 医療，福祉	333.2	52.5	12.3	164	5	313.4	843.6	28351	５０〜５４歳	55	484.2	2011	1.599603567888999
P 医療，福祉	328.8	57.5	13.7	164	4	310.1	875.1	22140	５５〜５９歳	60	482.07	2011	1.5925668979187315
P 医療，福祉	310	62.2	12.8	164	3	298.1	644.8	11981	６０〜６４歳	65	436.48	2011	1.441955731747605
P 医療，福祉	219.4	23	1.9	165	5	202.7	355.8	33023	２０〜２４歳	25	298.86	2012	1
P 医療，福祉	255.2	27.5	4	165	8	230	565	49250	２５〜２９歳	30	362.74	2012	1.21374556648598
P 医療，福祉	280	32.5	5.8	163	7	254.7	629.1	44598	３０〜３４歳	35	398.91	2012	1.3347721341096166
P 医療，福祉	304.4	37.5	7.8	163	6	281	680.4	41360	３５〜３９歳	40	433.32	2012	1.4499096566954426
P 医療，福祉	315.7	42.5	8.7	164	6	291.7	734.1	36524	４０〜４４歳	45	452.25	2012	1.5132503513350732
P 医療，福祉	330.5	47.6	9.7	164	6	308.6	765.6	32917	４５〜４９歳	50	473.16	2012	1.5832162216422405
P 医療，福祉	335.5	52.5	12.1	164	5	315.4	853.3	31929	５０〜５４歳	55	487.93	2012	1.6326373552834101
P 医療，福祉	344.8	57.4	13.5	164	4	329.4	838.7	24872	５５〜５９歳	60	497.63	2012	1.665094023957706
P 医療，福祉	309.1	62.2	12	163	3	298.5	631.2	14268	６０〜６４歳	65	434.04	2012	1.4523188114836378
P 医療，福祉	218.5	23	1.8	164	6	202.4	344.1	33554	２０〜２４歳	25	296.61	2013	1
P 医療，福祉	255.1	27.4	4	163	8	230.2	548.2	46350	２５〜２９歳	30	360.94	2013	1.216884123933785
P 医療，福祉	277.5	32.5	6.1	162	8	253.4	618.6	41006	３０〜３４歳	35	394.86	2013	1.331243046424598
P 医療，福祉	305	37.4	8	161	7	279.5	692.4	42117	３５〜３９歳	40	435.24	2013	1.4673814099322342
P 医療，福祉	314	42.5	8.9	161	6	290.9	722.9	36567	４０〜４４歳	45	449.09	2013	1.514075722328984
P 医療，福祉	328.4	47.5	10	161	6	304.7	752.1	32893	４５〜４９歳	50	469.29	2013	1.582178618387782
P 医療，福祉	332.1	52.5	12.1	162	5	311.2	793.5	31674	５０〜５４歳	55	477.87	2013	1.6111054920602812
P 医療，福祉	341.6	57.4	13.9	162	4	324.3	846.3	25709	５５〜５９歳	60	494.55	2013	1.6673409527662586
P 医療，福祉	309	62.3	12.3	160	4	296.7	538.8	15051	６０〜６４歳	65	424.68	2013	1.4317791038737735
Q 複合サービス事業	182.5	22.9	2.6	165	7	173.9	473.2	2035	２０〜２４歳	25	266.32	2004	1
Q 複合サービス事業	209.5	27.6	6	162	8	198.4	730.8	3105	２５〜２９歳	30	324.48	2004	1.2183838990687896
Q 複合サービス事業	241.9	32.3	10.3	162	8	229.6	878.4	2872	３０〜３４歳	35	378.12	2004	1.4197957344547913
Q 複合サービス事業	267.4	37.5	13.9	163	6	257.9	980.2	2553	３５〜３９歳	40	418.9	2004	1.5729197957344547
Q 複合サービス事業	303.3	42.6	17.8	163	5	294.7	1087.8	3038	４０〜４４歳	45	472.74	2004	1.7750826073896067
Q 複合サービス事業	332.3	47.5	21.9	162	3	326.2	1230	3756	４５〜４９歳	50	521.76	2004	1.9591468909582457
Q 複合サービス事業	360.5	52.5	25.7	163	3	355.5	1372.8	3527	５０〜５４歳	55	569.88	2004	2.1398317813157104
Q 複合サービス事業	373.2	56.9	27.8	162	3	369	1350.7	2094	５５〜５９歳	60	582.91	2004	2.188757885250826
Q 複合サービス事業	255.5	62.1	16.7	162	2	252.5	531.9	333	６０〜６４歳	65	359.79	2004	1.3509687593872035
Q 複合サービス事業	184.5	22.9	2.3	164	8	175	420.8	1960	２０〜２４歳	25	263.48	2005	1
Q 複合サービス事業	211.2	27.6	5.6	163	10	197.5	668.8	2736	２５〜２９歳	30	320.32	2005	1.2157279489904356
Q 複合サービス事業	242.4	32.4	9.7	162	9	228.6	812.7	2874	３０〜３４歳	35	372.15	2005	1.412441172005465
Q 複合サービス事業	270.9	37.5	12.4	163	9	255	924.2	2447	３５〜３９歳	40	417.5	2005	1.5845604979505086
Q 複合サービス事業	304.5	42.6	17.3	163	6	294.2	1028.5	2718	４０〜４４歳	45	468.25	2005	1.7771747381205403
Q 複合サービス事業	330.6	47.5	21.1	162	4	323.7	1166.2	3547	４５〜４９歳	50	513.34	2005	1.9483072718991954
Q 複合サービス事業	350	52.5	24.1	163	4	344.6	1211.9	3178	５０〜５４歳	55	541.19	2005	2.054007894337331
Q 複合サービス事業	362.3	57	26.7	163	3	358	1184.9	2440	５５〜５９歳	60	553.25	2005	2.0997798694398053
Q 複合サービス事業	230.4	62.4	10.4	163	6	222.1	406.3	388	６０〜６４歳	65	317.11	2005	1.2035448610900257
Q 複合サービス事業	183.4	22.9	2.4	164	7	174.3	433.2	1986	２０〜２４歳	25	263.4	2006	1
Q 複合サービス事業	211.2	27.5	5.5	164	8	199.7	698	2566	２５〜２９歳	30	323.24	2006	1.2271829916476842
Q 複合サービス事業	244	32.5	9.9	163	8	230.1	807.8	2941	３０〜３４歳	35	373.58	2006	1.4182991647684131
Q 複合サービス事業	267.5	37.4	12.8	163	8	254.1	898	2328	３５〜３９歳	40	410.8	2006	1.5596051632498102
Q 複合サービス事業	293.3	42.7	16.2	162	5	283.8	1028.1	2623	４０〜４４歳	45	454.77	2006	1.7265375854214124
Q 複合サービス事業	325.3	47.6	20.8	163	4	317.2	1146.6	3440	４５〜４９歳	50	505.02	2006	1.9173120728929387
Q 複合サービス事業	352.1	52.4	24.1	164	3	346.1	1249.2	3114	５０〜５４歳	55	547.44	2006	2.078359908883827
Q 複合サービス事業	335.3	57.2	24	163	3	331.2	1114	2398	５５〜５９歳	60	513.76	2006	1.9504935459377375
Q 複合サービス事業	218.4	62.2	11.1	161	3	214.3	338	434	６０〜６４歳	65	295.88	2006	1.1233105542900532
Q 複合サービス事業	185.4	23	2.3	163	8	176	444	1738	２０〜２４歳	25	266.88	2007	1
Q 複合サービス事業	208.5	27.5	5	163	8	197.7	695.7	2166	２５〜２９歳	30	319.77	2007	1.1981789568345322
Q 複合サービス事業	241.3	32.5	9.7	162	7	229.8	847	2675	３０〜３４歳	35	374.26	2007	1.4023531175059951
Q 複合サービス事業	270.8	37.4	14	161	6	259.4	982.8	2232	３５〜３９歳	40	423.24	2007	1.5858812949640289
Q 複合サービス事業	291.5	42.7	17.2	162	5	282.8	1026.4	2355	４０〜４４歳	45	452.44	2007	1.6952937649880095
Q 複合サービス事業	317.8	47.5	21.1	163	3	312.2	1117.5	2853	４５〜４９歳	50	493.11	2007	1.8476843525179858
Q 複合サービス事業	352.7	52.4	25.3	162	2	348.9	1290.9	2962	５０〜５４歳	55	552.33	2007	2.069581834532374
Q 複合サービス事業	339.2	57.3	25.5	161	2	335.9	1126.6	2262	５５〜５９歳	60	519.7	2007	1.947317146282974
Q 複合サービス事業	234.9	62	10.7	160	2	231.1	391.9	514	６０〜６４歳	65	321.07	2007	1.2030500599520384
Q 複合サービス事業	187	23	2.3	160	8	177.4	439.9	1865	２０〜２４歳	25	268.39	2008	1
Q 複合サービス事業	214.2	27.5	4.7	160	9	200.2	664.2	2723	２５〜２９歳	30	323.46	2008	1.205186482357763
Q 複合サービス事業	254.6	32.6	9.3	158	9	239.6	842.5	3304	３０〜３４歳	35	389.77	2008	1.4522523193859682
Q 複合サービス事業	287.7	37.4	13.5	158	9	270.8	1006.2	3242	３５〜３９歳	40	445.86	2008	1.6612392414024368
Q 複合サービス事業	326.8	42.6	17.5	159	8	310.1	1151.1	2893	４０〜４４歳	45	507.27	2008	1.890048064383919
Q 複合サービス事業	349.7	47.5	21.4	159	5	338.7	1246.3	3581	４５〜４９歳	50	544.27	2008	2.0279071500428483
Q 複合サービス事業	376.6	52.5	25.3	159	4	366.6	1371.7	3574	５０〜５４歳	55	589.09	2008	2.194902939751854
Q 複合サービス事業	370.2	57.3	27	159	4	362.3	1296.6	2642	５５〜５９歳	60	573.9	2008	2.138306196207012
Q 複合サービス事業	248.3	61.7	14.9	161	3	243.4	473.1	695	６０〜６４歳	65	345.27	2008	1.2864488244718506
Q 複合サービス事業	186.9	23	2.3	164	6	179.3	488.7	1802	２０〜２４歳	25	273.15	2009	1
Q 複合サービス事業	211.4	27.4	4.8	162	7	201.4	722.3	2588	２５〜２９歳	30	325.91	2009	1.1931539447190191
Q 複合サービス事業	249.8	32.6	9.2	162	8	237.2	885.7	2906	３０〜３４歳	35	388.33	2009	1.4216730734028922
Q 複合サービス事業	287.1	37.4	13.8	162	7	273	1070.8	3368	３５〜３９歳	40	451.6	2009	1.6533040453963026
Q 複合サービス事業	312.3	42.5	17.4	162	6	299.6	1144.1	2699	４０〜４４歳	45	489.17	2009	1.7908475196778328
Q 複合サービス事業	338.9	47.6	21.3	162	4	329.5	1255.4	3157	４５〜４９歳	50	532.22	2009	1.948453230825554
Q 複合サービス事業	364.7	52.5	25	163	4	356.6	1337.1	3251	５０〜５４歳	55	571.35	2009	2.0917078528281166
Q 複合サービス事業	363.5	57.3	26.7	163	3	357.3	1272.6	2604	５５〜５９歳	60	563.46	2009	2.0628226249313566
Q 複合サービス事業	223.9	61.9	16.5	162	3	219.2	486.5	759	６０〜６４歳	65	317.33	2009	1.1617426322533406
Q 複合サービス事業	186.2	23	2.2	161	6	178.3	427.4	1787	２０〜２４歳	25	266.18	2010	1
Q 複合サービス事業	211.4	27.4	4.6	160	9	199	723.1	2650	２５〜２９歳	30	325.99	2010	1.2246975730708543
Q 複合サービス事業	243.3	32.6	8.6	159	7	231	820.9	2874	３０〜３４歳	35	374.05	2010	1.4052520850552257
Q 複合サービス事業	279.4	37.4	13.3	160	8	264	1010.2	3576	３５〜３９歳	40	436.3	2010	1.6391163874070178
Q 複合サービス事業	313.9	42.4	16.6	162	8	298.2	1178.4	2587	４０〜４４歳	45	494.52	2010	1.8578405590202118
Q 複合サービス事業	347.1	47.6	21.4	162	7	333.2	1297	3025	４５〜４９歳	50	546.22	2010	2.0520700278007364
Q 複合サービス事業	362.8	52.5	25.1	164	4	354.4	1305.3	3204	５０〜５４歳	55	565.89	2010	2.1259673904876397
Q 複合サービス事業	360.8	57.3	27	163	4	352.9	1252.7	2289	５５〜５９歳	60	558.23	2010	2.097189871515516
Q 複合サービス事業	230	62	14.5	162	3	226	444.6	771	６０〜６４歳	65	320.46	2010	1.203922157938237
Q 複合サービス事業	189.1	23.2	2.2	164	6	181.4	436.1	1878	２０〜２４歳	25	270.53	2011	1
Q 複合サービス事業	217.4	27.4	4.8	161	8	206.2	711.4	2463	２５〜２９歳	30	332.02	2011	1.2272945699183087
Q 複合サービス事業	250.8	32.6	8.8	161	7	238.8	819.1	2657	３０〜３４歳	35	382.87	2011	1.4152589361623482
Q 複合サービス事業	286.7	37.5	13.4	161	8	273.7	1004.1	3485	３５〜３９歳	40	444.45	2011	1.6428861863748938
Q 複合サービス事業	312.5	42.5	17	162	7	299.3	1115.1	2963	４０〜４４歳	45	486.51	2011	1.7983587772150964
Q 複合サービス事業	340.1	47.6	20.6	162	5	329.3	1156.5	3071	４５〜４９歳	50	523.77	2011	1.936088419029313
Q 複合サービス事業	370.9	52.5	24.9	163	4	363.7	1312.1	3291	５０〜５４歳	55	576.29	2011	2.13022585295531
Q 複合サービス事業	360.3	57.3	26.7	162	3	354.3	1209.3	2617	５５〜５９歳	60	553.29	2011	2.045207555539127
Q 複合サービス事業	238.7	62.1	16	159	3	234.5	443.2	911	６０〜６４歳	65	330.76	2011	1.2226370457989872
Q 複合サービス事業	192.5	23.1	2.3	161	6	184.4	435.9	1914	２０〜２４歳	25	274.59	2012	1
Q 複合サービス事業	224	27.5	5.2	161	7	212.6	735	2555	２５〜２９歳	30	342.3	2012	1.2465858188572054
Q 複合サービス事業	255.7	32.5	8.8	160	8	242.6	828.1	2414	３０〜３４歳	35	389.65	2012	1.419024727775957
Q 複合サービス事業	299.1	37.6	13.9	159	7	285.4	939.9	3374	３５〜３９歳	40	452.91	2012	1.6494045668086967
Q 複合サービス事業	331.3	42.4	18.1	160	7	315.6	1077.3	2822	４０〜４４歳	45	505.29	2012	1.840161695618923
Q 複合サービス事業	354.8	47.6	21.7	160	5	342.3	1153.2	2802	４５〜４９歳	50	541.08	2012	1.970501474926254
Q 複合サービス事業	378	52.5	26	161	4	368.9	1226.2	3130	５０〜５４歳	55	576.22	2012	2.098474088641247
Q 複合サービス事業	381.9	57.3	28.6	160	3	374.6	1249.2	2504	５５〜５９歳	60	583.2	2012	2.1238938053097347
Q 複合サービス事業	243.8	62.1	19.6	159	3	238.6	489.4	810	６０〜６４歳	65	341.5	2012	1.2436723842820205
Q 複合サービス事業	193.4	23.1	2.5	157	9	182.1	417.7	2265	２０〜２４歳	25	273.85	2013	1
Q 複合サービス事業	224.6	27.5	4.7	157	10	209.1	595.3	4199	２５〜２９歳	30	329.05	2013	1.201570202665693
Q 複合サービス事業	257.8	32.6	7.7	156	11	239.6	716.4	3815	３０〜３４歳	35	381	2013	1.3912725944860325
Q 複合サービス事業	307.5	37.7	12.6	154	11	285.7	907.5	5139	３５〜３９歳	40	459.75	2013	1.6788387803542084
Q 複合サービス事業	335.3	42.3	16.5	155	10	313.8	1015	4903	４０〜４４歳	45	503.86	2013	1.8399123607814496
Q 複合サービス事業	362.5	47.6	19.8	155	9	341	1106.5	4067	４５〜４９歳	50	545.65	2013	1.9925141500821615
Q 複合サービス事業	377.2	52.5	23.7	156	8	359.5	1156.4	4150	５０〜５４歳	55	568.28	2013	2.075150629906883
Q 複合サービス事業	382.9	57.3	27.8	156	6	367.6	1183.8	3501	５５〜５９歳	60	577.86	2013	2.1101332846448786
Q 複合サービス事業	227.7	62.1	17	157	8	217	341.4	1354	６０〜６４歳	65	307.38	2013	1.1224392915829833
R サービス業（他に分類されないもの）	209	23.1	1.9	163	12	192	205.2	9461	２０〜２４歳	25	271.32	2009	1
R サービス業（他に分類されないもの）	236.6	27.5	3.4	162	14	214.5	353.1	16390	２５〜２９歳	30	319.23	2009	1.1765811587793014
R サービス業（他に分類されないもの）	264.8	32.5	5.4	164	14	239.7	450.5	17414	３０〜３４歳	35	362.81	2009	1.337203302373581
R サービス業（他に分類されないもの）	290.1	37.4	7.8	165	13	264.3	589.1	16393	３５〜３９歳	40	407.03	2009	1.5001842842400117
R サービス業（他に分類されないもの）	302.3	42.4	9.3	165	13	278.2	658.3	13540	４０〜４４歳	45	428.59	2009	1.5796476485330975
R サービス業（他に分類されないもの）	307	47.4	10.9	165	11	286.2	691.8	11738	４５〜４９歳	50	437.58	2009	1.612781954887218
